ApplNo	DrugName	
070883	CLONIDINE HYDROCHLORIDE	
070885	BETAMETHASONE DIPROPIONATE	
070886	CLONIDINE HYDROCHLORIDE	
070886	CLONIDINE HYDROCHLORIDE	
070886	CLONIDINE HYDROCHLORIDE	
070888	AMINOCAPROIC ACID	
070889	SULFAMETHOXAZOLE AND TRIMETHOPRIM	
070890	SULFAMETHOXAZOLE AND TRIMETHOPRIM	
070891	BRETYLIUM TOSYLATE	
070892	METOCLOPRAMIDE HYDROCHLORIDE	
070894	DIAZEPAM	
070895	DIAZEPAM	
070896	DIAZEPAM	
070900	INDOMETHACIN	
070900	INDOMETHACIN	
070903	DIAZEPAM	
070904	DIAZEPAM	
070905	DIAZEPAM	
070906	METOCLOPRAMIDE HYDROCHLORIDE	
070908	IBUPROFEN	
070910	PROPOXYPHENE NAPSYLATE AND ACETAMINOPHEN	
070911	DIAZEPAM	
070912	DIAZEPAM	
070914	NALBUPHINE HYDROCHLORIDE	
070915	NALBUPHINE HYDROCHLORIDE	
070916	NALBUPHINE HYDROCHLORIDE	
070917	NALBUPHINE HYDROCHLORIDE	
070918	NALBUPHINE HYDROCHLORIDE	
070920	TEMAZEPAM	
070920	TEMAZEPAM	
070920	TEMAZEPAM	
070920	TEMAZEPAM	
070921	TRAZODONE HYDROCHLORIDE	
070923	CLONIDINE HYDROCHLORIDE	
070924	CLONIDINE HYDROCHLORIDE	
070925	CLONIDINE HYDROCHLORIDE	
070926	METOCLOPRAMIDE HYDROCHLORIDE	
070928	DIAZEPAM	
070929	TAMOXIFEN CITRATE	
070929	TAMOXIFEN CITRATE	
070930	DIAZEPAM	
070931	DOXEPIN HYDROCHLORIDE	
070932	DOXEPIN HYDROCHLORIDE	
070935	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
070936	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
070937	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
070938	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
070939	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
070940	DISOPYRAMIDE PHOSPHATE	
070941	DISOPYRAMIDE PHOSPHATE	
070942	TRIALODINE	
070943	OXAZEPAM	
070944	OXAZEPAM	
070945	OXAZEPAM	
070947	PROPRANOLOL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
070947	PROPRANOLOL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
070949	METOCLOPRAMIDE HYDROCHLORIDE	
070950	ALLOPURINOL	
070951	ALLOPURINOL	
070952	DOXEPIN HYDROCHLORIDE	
070953	DOXEPIN HYDROCHLORIDE	
070954	DOXEPIN HYDROCHLORIDE	
070955	DOXEPIN HYDROCHLORIDE	
070956	DIAZEPAM	
070958	METHYLDOPA AND HYDROCHLOROTHIAZIDE	
070959	METHYLDOPA AND HYDROCHLOROTHIAZIDE	
070960	METHYLDOPA AND HYDROCHLOROTHIAZIDE	
070962	DACARBAZINE	
070963	CLONIDINE HYDROCHLORIDE	
070964	CLONIDINE HYDROCHLORIDE	
070965	CLONIDINE HYDROCHLORIDE	
070966	SENSORCAINE	
070967	SENSORCAINE	
070968	SENSORCAINE	
070969	THIOTHIXENE HYDROCHLORIDE	
070972	DOXEPIN HYDROCHLORIDE	
070973	DOXEPIN HYDROCHLORIDE	
070974	CLONIDINE HYDROCHLORIDE	
070975	CLONIDINE HYDROCHLORIDE	
070976	CLONIDINE HYDROCHLORIDE	
070979	PROPRANOLOL HYDROCHLORIDE	
070980	POTASSIUM CHLORIDE	
070981	HALOPERIDOL	
070982	HALOPERIDOL	
070983	HALOPERIDOL	
070984	HALOPERIDOL	
070985	IBUPROFEN	
070986	IBUPROFEN	
070987	DIAZEPAM	
070990	DACARBAZINE	
070992	DROPERIDOL	
070993	DROPERIDOL	
070994	VERAPAMIL HYDROCHLORIDE	
070995	VERAPAMIL HYDROCHLORIDE	
070996	DIAZEPAM	
070998	K+8	
070999	K+10	
071000	SYMADINE	
071001	MIDOL	
071002	MIDOL	
071006	METHYLDOPA	
071007	MECLOFENAMATE SODIUM	
071008	MECLOFENAMATE SODIUM	
071009	METHYLDOPA	
071010	ACETAMINOPHEN	
071011	ACETAMINOPHEN	
071012	BETAMETHASONE DIPROPIONATE	
071013	METAPROTERENOL SULFATE	
071014	METAPROTERENOL SULFATE	
071015	HALOPERIDOL	
071017	SULFAMETHOXAZOLE AND TRIMETHOPRIM	
071017	SULFAMETHOXAZOLE AND TRIMETHOPRIM	
071018	METAPROTERENOL SULFATE	
071019	VERAPAMIL HYDROCHLORIDE	
071022	GLUCAGON	
071023	GLUCAGON	
071024	METHYLDOPATE HCL	
071026	OXAZEPAM	
071026	OXAZEPAM	
071026	OXAZEPAM	
071027	IBUPROFEN	
071028	IBUPROFEN	
071029	IBUPROFEN	
071030	IBUPROFEN	
071038	LORAZEPAM	
071039	LORAZEPAM	
071041	NORETHINDRONE AND ETHINYL ESTRADIOL (7/14)	
071042	NORETHINDRONE AND ETHINYL ESTRADIOL (7/14)	
071043	NORETHINDRONE AND ETHINYL ESTRADIOL (10/11)	
071044	NORETHINDRONE AND ETHINYL ESTRADIOL (10/11)	
071050	ASTRAMORPH PF	
071051	ASTRAMORPH PF	
071052	ASTRAMORPH PF	
071053	ASTRAMORPH PF	
071054	CONSTILAC	
071055	FLOXURIDINE	
071056	AZATHIOPRINE	
071057	IBU-TAB 200	
071058	IBU-TAB	
071059	IBU-TAB	
071060	PROPRANOLOL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
071061	PROPRANOLOL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
071062	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
071063	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
071064	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
071065	ACHES-N-PAIN	
071067	METHYLDOPA	
071068	FLURAZEPAM HYDROCHLORIDE	
071069	METHYLDOPA AND HYDROCHLOROTHIAZIDE	
071071	HALOPERIDOL	
071072	HALOPERIDOL	
071073	HALOPERIDOL	
071074	HALOPERIDOL	
071075	HALOPERIDOL	
071076	HALOPERIDOL	
071077	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
071078	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
071079	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
071081	MECLOFENAMATE SODIUM	
071081	MECLOFENAMATE SODIUM	
071082	HALOPERIDOL	
071083	NARCAN	
071084	NARCAN	
071085	BETAMETHASONE DIPROPIONATE	
071086	LORAZEPAM	
071087	LORAZEPAM	
071088	LORAZEPAM	
071093	THIOTHIXENE	
071093	THIOTHIXENE	
071093	THIOTHIXENE	
071093	THIOTHIXENE	
071094	NITROGLYCERIN	
071095	NITROGLYCERIN	
071098	PROPRANOLOL HYDROCHLORIDE	
071101	CLONIDINE HYDROCHLORIDE	
071102	CLONIDINE HYDROCHLORIDE	
071103	CLONIDINE HYDROCHLORIDE	
071104	LEUCOVORIN CALCIUM	
071105	METHYLDOPA	
071106	METHYLDOPA	
071107	FLURAZEPAM HYDROCHLORIDE	
071108	FLURAZEPAM HYDROCHLORIDE	
071110	LORAZEPAM	
071111	AMILORIDE HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
071112	TRAZODONE HYDROCHLORIDE	
071113	TRAZODONE HYDROCHLORIDE	
071117	LORAZEPAM	
071118	LORAZEPAM	
071122	IBUPROFEN	
071123	IBUPROFEN	
071124	IBUPROFEN	
071125	IBUPROFEN	
071126	PROPRANOLOL HYDROCHLORIDE & HYDROCHLOROTHIAZIDE	
071127	PROPRANOLOL HYDROCHLORIDE & HYDROCHLOROTHIAZIDE	
071128	HALOPERIDOL	
071129	HALOPERIDOL	
071130	HALOPERIDOL	
071131	HALOPERIDOL	
071132	HALOPERIDOL	
071133	HALOPERIDOL	
071134	DIAZEPAM	
071135	DIAZEPAM	
071136	DIAZEPAM	
071139	TRAZODONE HYDROCHLORIDE	
071140	TRAZODONE HYDROCHLORIDE	
071141	LORAZEPAM	
071141	LORAZEPAM	
071141	LORAZEPAM	
071142	CLONIDINE HYDROCHLORIDE AND CHLORTHALIDONE	
071143	BETAMETHASONE DIPROPIONATE	
071144	IBUPROFEN	
071145	IBUPROFEN	
071146	IBUPROFEN	
071148	INDOMETHACIN	
071149	INDOMETHACIN	
071151	BRETYLIUM TOSYLATE	
071152	BRETYLIUM TOSYLATE	
071153	BRETYLIUM TOSYLATE	
071154	IBUPROFEN	
071156	HALOPERIDOL	
071157	HALOPERIDOL	
071159	NITRO-BID	
071163	IBUPROFEN	
071165	BUPIVACAINE HYDROCHLORIDE AND EPINEPHRINE	
071166	BUPIVACAINE HYDROCHLORIDE AND EPINEPHRINE	
071167	BUPIVACAINE HYDROCHLORIDE AND EPINEPHRINE	
071168	BUPIVACAINE HYDROCHLORIDE AND EPINEPHRINE	
071169	BUPIVACAINE HYDROCHLORIDE AND EPINEPHRINE	
071170	BUPIVACAINE HYDROCHLORIDE AND EPINEPHRINE	
071171	BUPIVACAINE HYDROCHLORIDE AND EPINEPHRINE	
071172	HALOPERIDOL	
071173	HALOPERIDOL	
071174	TEMAZEPAM	
071175	TEMAZEPAM	
071175	TEMAZEPAM	
071177	HALOPERIDOL	
071178	CLONIDINE HYDROCHLORIDE AND CHLORTHALIDONE	
071179	CLONIDINE HYDROCHLORIDE AND CHLORTHALIDONE	
071181	BRETYLIUM TOSYLATE	
071183	PROPRANOLOL HYDROCHLORIDE	
071184	THIOTHIXENE HYDROCHLORIDE	
071187	HALOPERIDOL	
071188	RITODRINE HYDROCHLORIDE	
071189	RITODRINE HYDROCHLORIDE	
071190	DISOPYRAMIDE PHOSPHATE	
071191	DISOPYRAMIDE PHOSPHATE	
071192	AMINOCAPROIC ACID	
071193	LORAZEPAM	
071194	LORAZEPAM	
071195	LORAZEPAM	
071196	TRAZODONE HYDROCHLORIDE	
071196	TRAZODONE HYDROCHLORIDE	
071196	TRAZODONE HYDROCHLORIDE	
071198	LEUCOVORIN CALCIUM	
071199	LEUCOVORIN CALCIUM	
071200	DISOPYRAMIDE PHOSPHATE	
071202	SENSORCAINE	
071203	NITROGLYCERIN	
071205	FLURAZEPAM HYDROCHLORIDE	
071206	HALOPERIDOL	
071207	HALOPERIDOL	
071208	HALOPERIDOL	
071209	HALOPERIDOL	
071210	HALOPERIDOL	
071211	HALOPERIDOL	
071212	HALOPERIDOL	
071213	METOCLOPRAMIDE HYDROCHLORIDE	
071214	IBUPROHM	
071215	MEDIPREN	
071216	HALOPERIDOL	
071217	HALOPERIDOL	
071218	HALOPERIDOL	
071219	HALOPERIDOL	
071220	HALOPERIDOL	
071221	HALOPERIDOL	
071222	VINCRISTINE SULFATE	
071223	VINCRISTINE SULFATE	
071229	IBUPROFEN	
071230	IBUPROFEN	
071231	IBUPROFEN	
071232	IBUPROFEN	
071233	HALOPERIDOL	
071234	HALOPERIDOL	
071235	HALOPERIDOL	
071235	HALOPERIDOL	
071235	HALOPERIDOL	
071235	HALOPERIDOL	
071235	HALOPERIDOL	
071236	HALOPERIDOL	
071237	HALOPERIDOL	
071238	DOXEPIN HYDROCHLORIDE	
071239	DOXEPIN HYDROCHLORIDE	
071242	CLORAZEPATE DIPOTASSIUM	
071243	CLORAZEPATE DIPOTASSIUM	
071244	CLORAZEPATE DIPOTASSIUM	
071245	LORAZEPAM	
071246	LORAZEPAM	
071247	LORAZEPAM	
071248	CYTARABINE	
071249	CYTARABINE	
071250	METOCLOPRAMIDE HYDROCHLORIDE	
071250	METOCLOPRAMIDE HYDROCHLORIDE	
071251	TRIAMTERENE AND HYDROCHLOROTHIAZIDE	
071251	TRIAMTERENE AND HYDROCHLOROTHIAZIDE	
071252	CLONIDINE HYDROCHLORIDE	
071253	CLONIDINE HYDROCHLORIDE	
071254	CLONIDINE HYDROCHLORIDE	
071255	HALOPERIDOL	
071256	HALOPERIDOL	
071257	HALOPERIDOL	
071258	TRAZODONE HYDROCHLORIDE	
071259	TRIMETHOPRIM	
071260	BACLOFEN	
071261	BACLOFEN	
071264	IBUPROFEN	
071265	PROFEN	
071266	IBUPROFEN	
071267	IBUPROFEN	
071268	IBUPROFEN	
071268	IBUPROFEN	
071268	IBUPROFEN	
071269	HALOPERIDOL	
071270	TOLAZAMIDE	
071271	TOLAZAMIDE	
071272	NALOXONE HYDROCHLORIDE	
071273	NALOXONE HYDROCHLORIDE	
071274	NALOXONE HYDROCHLORIDE	
071275	METAPROTERENOL SULFATE	
071278	E-Z-EM PREP LYTE	
071279	METHYLDOPATE HYDROCHLORIDE	
071283	TRIMIPRAMINE MALEATE	
071284	TRIMIPRAMINE MALEATE	
071285	TRIMIPRAMINE MALEATE	
071287	NALOXONE HYDROCHLORIDE	
071288	PROPRANOLOL HYDROCHLORIDE	
071291	METOCLOPRAMIDE HYDROCHLORIDE	
071292	ANTITUSSIVE	
071293	AMANTADINE HYDROCHLORIDE	
071295	ATROPINE	
071296	CHLORDIAZEPOXIDE AND AMITRIPTYLINE HYDROCHLORIDE	
071297	CHLORDIAZEPOXIDE AND AMITRIPTYLINE HYDROCHLORIDE	
071297	CHLORDIAZEPOXIDE AND AMITRIPTYLINE HYDROCHLORIDE	
071298	BRETYLIUM TOSYLATE	
071299	SULFAMETHOXAZOLE AND TRIMETHOPRIM	
071300	SULFAMETHOXAZOLE AND TRIMETHOPRIM	
071307	DIAZEPAM	
071308	DIAZEPAM	
071309	DIAZEPAM	
071310	DIAZEPAM	
071311	NARCAN	
071315	METOCLOPRAMIDE HYDROCHLORIDE	
071319	PROPOXYPHENE NAPSYLATE AND ACETAMINOPHEN	
071320	COLOVAGE	
071321	DIAZEPAM	
071322	DIAZEPAM	
071325	CLORPRES	
071325	CLORPRES	
071325	CLORPRES	
071326	DOXEPIN HYDROCHLORIDE	
071327	PROPRANOLOL HYDROCHLORIDE	
071328	HALOPERIDOL	
071331	CHOLAC	
071333	IBUPROFEN	
071334	IBUPROFEN	
071335	IBUPROFEN	
071338	IBUPROFEN	
071339	NALOXONE HYDROCHLORIDE	
071340	METOCLOPRAMIDE HYDROCHLORIDE	
071341	SULFAMETHOPRIM	
071342	INDOMETHACIN	
071343	INDOMETHACIN	
071344	MINOXIDIL	
071345	MINOXIDIL	
071355	TOLAZAMIDE	
071357	TOLAZAMIDE	
071358	TOLAZAMIDE	
071359	TOLAZAMIDE	
071362	MECLOFENAMATE SODIUM	
071363	MECLOFENAMATE SODIUM	
071364	ACETYLCYSTEINE	
071365	ACETYLCYSTEINE	
071366	VERAPAMIL HYDROCHLORIDE	
071367	VERAPAMIL HYDROCHLORIDE	
071368	PROPRANOLOL HYDROCHLORIDE	
071369	PROPRANOLOL HYDROCHLORIDE	
071370	PROPRANOLOL HYDROCHLORIDE	
071371	PROPRANOLOL HYDROCHLORIDE	
071374	HALOPERIDOL	
071375	HALOPERIDOL	
071376	HALOPERIDOL	
071379	FUROSEMIDE	
071380	MECLODIUM	
071381	MECLODIUM	
071382	AMANTADINE HYDROCHLORIDE	
071383	ORALONE	
071388	PROPRANOLOL HYDROCHLORIDE INTENSOL	
071402	METOCLOPRAMIDE HYDROCHLORIDE	
071403	LORAZEPAM	
071404	LORAZEPAM	
071405	TRAZODONE HYDROCHLORIDE	
071406	TRAZODONE HYDROCHLORIDE	
071412	INDOMETHACIN	
071413	FLUPHENAZINE DECANOATE	
071415	DIAZEPAM INTENSOL	
071419	BRIAN CARE	
071422	DOXEPIN HYDROCHLORIDE	
071423	VERAPAMIL HYDROCHLORIDE	
071424	VERAPAMIL HYDROCHLORIDE	
071425	DESOWEN	
071426	VINCASAR PFS	
071427	TEMAZEPAM	
071428	TEMAZEPAM	
071429	CLORAZEPATE DIPOTASSIUM	
071430	CLORAZEPATE DIPOTASSIUM	
071431	CLORAZEPATE DIPOTASSIUM	
071434	LORAZEPAM	
071435	LORAZEPAM	
071436	LORAZEPAM	
071437	DOXEPIN HYDROCHLORIDE	
071438	RITODRINE HYDROCHLORIDE IN DEXTROSE 5% IN PLASTIC CONTAINER	
071439	FUROSEMIDE	
071442	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
071443	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
071443	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
071443	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
071443	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
071443	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
071446	TEMAZEPAM	
071447	TEMAZEPAM	
071448	IBUPROFEN	
071450	ALLOPURINOL	
071450	ALLOPURINOL	
071455	PSEUDOEPHEDRINE HYDROCHLORIDE AND CHLORPHENIRAMINE MALEATE	
071456	TEMAZEPAM	
071457	TEMAZEPAM	
071457	TEMAZEPAM	
071457	TEMAZEPAM	
071458	METHYLDOPA AND HYDROCHLOROTHIAZIDE	
071459	METHYLDOPA AND HYDROCHLOROTHIAZIDE	
071460	METHYLDOPA AND HYDROCHLOROTHIAZIDE	
071461	METHYLDOPA AND HYDROCHLOROTHIAZIDE	
071462	IBUPROFEN	
071467	BETAMETHASONE DIPROPIONATE	
071468	MECLOFENAMATE SODIUM	
071469	MECLOFENAMATE SODIUM	
071471	CYTARABINE	
071472	CYTARABINE	
071476	BETAMETHASONE DIPROPIONATE	
071477	BETAMETHASONE DIPROPIONATE	
071478	BETAMETHASONE VALERATE	
071479	CARBAMAZEPINE	
071480	NORETHIN 1/35E-21	
071481	NORETHIN 1/35E-28	
071483	VERAPAMIL HYDROCHLORIDE	
071483	VERAPAMIL HYDROCHLORIDE	
071484	VINCRISTINE SULFATE PFS	
071485	DOXEPIN HYDROCHLORIDE	
071486	DOXEPIN HYDROCHLORIDE	
071487	DOXEPIN HYDROCHLORIDE	
071489	VERAPAMIL HYDROCHLORIDE	
071489	VERAPAMIL HYDROCHLORIDE	
071492	NITROGLYCERIN	
071494	OXAZEPAM	
071495	PROPRANOLOL HYDROCHLORIDE	
071496	PROPRANOLOL HYDROCHLORIDE	
071498	PROPRANOLOL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
071500	FLUOCINONIDE	
071501	PROPRANOLOL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
071502	DOXEPIN HYDROCHLORIDE	
071508	OXAZEPAM	
071509	CLORAZEPATE DIPOTASSIUM	
071510	CLORAZEPATE DIPOTASSIUM	
071511	CLORAZEPATE DIPOTASSIUM	
071514	TRAZODONE HYDROCHLORIDE	
071515	PROPRANOLOL HYDROCHLORIDE	
071516	PROPRANOLOL HYDROCHLORIDE	
071517	PROPRANOLOL HYDROCHLORIDE	
071518	PROPRANOLOL HYDROCHLORIDE	
071519	DIAZOXIDE	
071521	DOXEPIN HYDROCHLORIDE	
071522	CLORAZEPATE DIPOTASSIUM	
071523	TRAZODONE HYDROCHLORIDE	
071524	TRAZODONE HYDROCHLORIDE	
071525	TRAZODONE HYDROCHLORIDE	
071529	THIOTHIXENE	
071529	THIOTHIXENE	
071529	THIOTHIXENE	
071529	THIOTHIXENE	
071530	THIOTHIXENE	
071534	MINODYL	
071535	FLUOCINONIDE	
071536	METOCLOPRAMIDE HYDROCHLORIDE	
071536	METOCLOPRAMIDE HYDROCHLORIDE	
071537	MINOXIDIL	
071539	NORETHIN 1/50M-21	
071540	NORETHIN 1/50M-28	
071541	N.E.E. 1/35 21	
071542	N.E.E. 1/35 28	
071545	NORCEPT-E 1/35 21	
071546	NORCEPT-E 1/35 28	
071547	IBUPROFEN	
071548	ENULOSE	
071549	CLORAZEPATE DIPOTASSIUM	
071550	CLORAZEPATE DIPOTASSIUM	
071551	FLURAZEPAM HYDROCHLORIDE	
071552	PROPRANOLOL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
071553	PROPRANOLOL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
071554	THIOTHIXENE HYDROCHLORIDE	
071555	NITROPRESS	
071556	SULFAMETHOXAZOLE AND TRIMETHOPRIM	
071558	PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE	
071559	VINCRISTINE SULFATE	
071560	VINCRISTINE SULFATE	
071561	VINCRISTINE SULFATE	
071562	DOXEPIN HYDROCHLORIDE	
071563	DACARBAZINE	
071569	DANAZOL	
071571	HALOPERIDOL	
071572	HALOPERIDOL	
071573	HALOPERIDOL	
071575	IBUPROFEN	
071583	DIAZEPAM	
071584	DIAZEPAM	
071586	LOPURIN	
071587	LOPURIN	
071588	DESIPRAMINE HYDROCHLORIDE	
071591	LORAZEPAM	
071591	LORAZEPAM	
071591	LORAZEPAM	
071594	FUROSEMIDE	
071595	DOXEPIN HYDROCHLORIDE	
071598	LEUCOVORIN CALCIUM	
071600	LEUCOVORIN CALCIUM	
071601	DESIPRAMINE HYDROCHLORIDE	
071602	DESIPRAMINE HYDROCHLORIDE	
071603	CLOFIBRATE	
071604	NALOXONE HYDROCHLORIDE	
071608	DOXEPIN HYDROCHLORIDE	
071609	DOXEPIN HYDROCHLORIDE	
071611	CYCLOBENZAPRINE HYDROCHLORIDE	
071611	CYCLOBENZAPRINE HYDROCHLORIDE	
071611	CYCLOBENZAPRINE HYDROCHLORIDE	
071613	DIAZEPAM	
071614	DIAZEPAM	
071617	HALOPERIDOL	
071618	RITODRINE HYDROCHLORIDE	
071619	RITODRINE HYDROCHLORIDE	
071620	TEMAZEPAM	
071620	TEMAZEPAM	
071621	CHOLYBAR	
071626	THIOTHIXENE	
071627	THIOTHIXENE	
071628	THIOTHIXENE	
071633	TOLAZAMIDE	
071635	INDOMETHACIN	
071636	TRAZODONE HYDROCHLORIDE	
071639	IBUPROFEN	
071640	MECLOFENAMATE SODIUM	
071641	MECLOFENAMATE SODIUM	
071644	IBUPROFEN	
071645	DROPERIDOL	
071653	DOXEPIN HYDROCHLORIDE	
071654	DOXEPIN HYDROCHLORIDE	
071655	OXYBUTYNIN CHLORIDE	
071656	METAPROTERENOL SULFATE	
071658	PROPRANOLOL HYDROCHLORIDE	
071659	FLURAZEPAM HYDROCHLORIDE	
071660	FLURAZEPAM HYDROCHLORIDE	
071664	IBUPROFEN	
071665	METOCLOPRAMIDE HYDROCHLORIDE	
071666	IBUPROFEN	
071667	IBUPROFEN	
071668	IBUPROFEN	
071669	DOXEPIN HYDROCHLORIDE	
071671	NALOXONE HYDROCHLORIDE	
071672	NALOXONE HYDROCHLORIDE	
071673	DOXEPIN HYDROCHLORIDE	
071674	DOXEPIN HYDROCHLORIDE	
071675	DOXEPIN HYDROCHLORIDE	
071676	DOXEPIN HYDROCHLORIDE	
071681	NALOXONE HYDROCHLORIDE	
071682	NALOXONE HYDROCHLORIDE	
071683	NALOXONE HYDROCHLORIDE	
071684	MECLOFENAMATE SODIUM	
071685	DOXEPIN HYDROCHLORIDE	
071686	DOXEPIN HYDROCHLORIDE	
071687	PROPRANOLOL HYDROCHLORIDE	
071688	PROPRANOLOL HYDROCHLORIDE	
071689	PROPRANOLOL HYDROCHLORIDE	
071696	CARBAMAZEPINE	
071697	DOXEPIN HYDROCHLORIDE	
071700	METHYLDOPA	
071702	CLORAZEPATE DIPOTASSIUM	
071708	TEMAZEPAM	
071709	TEMAZEPAM	
071710	MECLOFENAMATE SODIUM	
071713	OXAZEPAM	
071714	OXAZEPAM	
071715	OXAZEPAM	
071717	FLURAZEPAM HYDROCHLORIDE	
071717	FLURAZEPAM HYDROCHLORIDE	
071722	HALOPERIDOL	
071723	HALOPERIDOL	
071724	HALOPERIDOL	
071725	HALOPERIDOL	
071726	METAPROTERENOL SULFATE	
071727	CLORAZEPATE DIPOTASSIUM	
071728	CLORAZEPATE DIPOTASSIUM	
071729	CLORAZEPATE DIPOTASSIUM	
071730	CLORAZEPATE DIPOTASSIUM	
071731	CLORAZEPATE DIPOTASSIUM	
071732	IBUPROFEN	
071735	IBUPROFEN	
071737	TRIAMTERENE AND HYDROCHLOROTHIAZIDE	
071738	FENOPROFEN CALCIUM	
071739	CHOLYBAR	
071740	ACETYLCYSTEINE	
071741	ACETYLCYSTEINE	
071742	CLORAZEPATE DIPOTASSIUM	
071743	CLORAZEPATE DIPOTASSIUM	
071744	CLORAZEPATE DIPOTASSIUM	
071745	PRAZOSIN HYDROCHLORIDE	
071745	PRAZOSIN HYDROCHLORIDE	
071745	PRAZOSIN HYDROCHLORIDE	
071747	CLORAZEPATE DIPOTASSIUM	
071748	CLORAZEPATE DIPOTASSIUM	
071749	CLORAZEPATE DIPOTASSIUM	
071750	DROPERIDOL	
071751	METHYLDOPA	
071752	METHYLDOPA	
071753	METHYLDOPA	
071754	DROPERIDOL	
071755	DROPERIDOL	
071756	OXAZEPAM	
071763	DOXEPIN HYDROCHLORIDE	
071764	DOXEPIN HYDROCHLORIDE	
071765	IBUPROFEN	
071766	DESIPRAMINE HYDROCHLORIDE	
071767	FLURAZEPAM HYDROCHLORIDE	
071768	FLURAZEPAM HYDROCHLORIDE	
071769	IBUPROFEN	
071771	PROPRANOLOL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
071772	PROPRANOLOL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
071773	IBUPRIN	
071774	CLORAZEPATE DIPOTASSIUM	
071775	CLORAZEPATE DIPOTASSIUM	
071776	CLORAZEPATE DIPOTASSIUM	
071777	CLORAZEPATE DIPOTASSIUM	
071778	CLORAZEPATE DIPOTASSIUM	
071779	CLORAZEPATE DIPOTASSIUM	
071780	CLORAZEPATE DIPOTASSIUM	
071781	CLORAZEPATE DIPOTASSIUM	
071782	CLORAZEPATE DIPOTASSIUM	
071785	CLONIDINE HYDROCHLORIDE	
071785	CLONIDINE HYDROCHLORIDE	
071785	CLONIDINE HYDROCHLORIDE	
071786	METAPROTERENOL SULFATE	
071787	GEN-XENE	
071788	GEN-XENE	
071789	GEN-XENE	
071790	FLUOCINONIDE	
071791	PROPRANOLOL HYDROCHLORIDE	
071792	PROPRANOLOL HYDROCHLORIDE	
071793	FOAMCOAT	
071795	SULINDAC	
071796	MINOXIDIL	
071798	TRIPROLIDINE AND PSEUDOEPHEDRINE HYDROCHLORIDES	
071799	MINOXIDIL	
071803	DESIPRAMINE HYDROCHLORIDE	
071803	DESIPRAMINE HYDROCHLORIDE	
071803	DESIPRAMINE HYDROCHLORIDE	
071803	DESIPRAMINE HYDROCHLORIDE	
071803	DESIPRAMINE HYDROCHLORIDE	
071805	METAPROTERENOL SULFATE	
071806	METAPROTERENOL SULFATE	
071807	IBUPROFEN	
071808	FLURAZEPAM HYDROCHLORIDE	
071809	FLURAZEPAM HYDROCHLORIDE	
071810	BUPIVACAINE HYDROCHLORIDE	
071811	NALOXONE HYDROCHLORIDE	
071812	METHYLDOPATE HYDROCHLORIDE	
071813	OXAZEPAM	
071814	OXAZEPAM	
071815	UROPLUS SS	
071816	UROPLUS DS	
071819	METHYLDOPA AND HYDROCHLOROTHIAZIDE	
071820	METHYLDOPA AND HYDROCHLOROTHIAZIDE	
071821	METHYLDOPA AND HYDROCHLOROTHIAZIDE	
071822	METHYLDOPA AND HYDROCHLOROTHIAZIDE	
071826	MINOXIDIL	
071828	CLORAZEPATE DIPOTASSIUM	
071829	CLORAZEPATE DIPOTASSIUM	
071830	CLORAZEPATE DIPOTASSIUM	
071839	MINOXIDIL	
071841	LACTULOSE	
071842	GENERLAC	
071846	NITROGLYCERIN IN DEXTROSE 5%	
071847	NITROGLYCERIN IN DEXTROSE 5%	
071848	NITROGLYCERIN IN DEXTROSE 5%	
071849	MORPHINE SULFATE	
071850	MORPHINE SULFATE	
